search_id,user_id,search_query,searched_movie_id,clicked_movie_id,search_timestamp,result_rank
3841,496,While You Were Sleeping,339,339.0,2026-04-04 13:13:28,7
3842,496,Miller's Crossing,1245,1245.0,2025-09-11 20:56:28,7
3843,496,American History X,2329,2329.0,2026-03-07 22:39:27,6
3844,496,Amadeus,1225,1225.0,2026-03-25 10:53:13,4
3845,496,The Book of Life,115664,,2026-06-05 03:47:32,10
3846,496,"Crazy, Stupid, Love.",88163,,2026-06-19 06:00:18,8
3847,496,"General's Daughter, The",2688,2688.0,2026-07-30 07:52:56,9
3848,496,"Honey, I Shrunk the Kids",2054,,2025-12-31 04:46:43,8
3849,496,"Power of One, The",8010,8010.0,2026-02-24 13:55:52,1
3850,496,Kalifornia,481,,2025-09-17 23:55:28,10
3851,497,"Bug's Life, A",2355,2355.0,2025-12-11 13:40:40,8
3852,497,Monty Python's The Meaning of Life,6807,6807.0,2025-11-22 17:30:36,7
3853,497,"Counterfeiters, The",58303,58303.0,2026-01-27 11:55:43,6
3854,497,Cousins,5077,5077.0,2025-10-31 19:34:31,2
3855,498,Shine,1357,1357.0,2026-08-06 22:27:21,2
3856,498,Once Upon a Time in America,1227,,2025-11-21 23:12:19,4
3857,498,How to Train Your Dragon 2,112175,112175.0,2026-09-05 19:38:28,2
3858,498,Birdy,3342,3342.0,2026-03-05 05:39:44,4
3859,498,Kill Bill: Vol. 2,7438,7438.0,2025-09-28 15:25:50,3
3860,499,Dogma,3052,,2026-05-14 10:23:07,7
3861,499,Runaway Bride,2724,2724.0,2026-02-15 23:58:44,3
3862,499,Never Been Kissed,2581,,2025-10-12 07:21:43,8
3863,499,Scooby-Doo 2: Monsters Unleashed,7369,7369.0,2026-05-04 10:07:21,3
3864,499,Nymphomaniac: Volume I,108727,108727.0,2026-03-22 00:53:30,8
3865,499,Clerks,223,223.0,2026-03-26 09:44:16,4
3866,499,Slumdog Millionaire,63082,63082.0,2026-07-28 08:42:17,6
3867,499,The Imitation Game,116797,116797.0,2026-03-30 23:34:49,3
3868,499,"Trip to the Moon, A",32898,32898.0,2026-07-31 02:28:40,3
3869,499,Sherlock Holmes,73017,,2025-10-30 11:57:56,10
3870,499,Rush,104913,104913.0,2026-06-14 23:07:12,9
3871,499,Hard Candy,44974,,2026-05-13 17:37:19,9
3872,499,Harry Potter and the Prisoner of Azkaban,8368,8368.0,2026-08-29 04:10:32,5
3873,499,"Secret Life of Walter Mitty, The",106918,106918.0,2026-08-27 08:51:36,3
3874,500,Dead Man Walking,36,,2026-02-04 10:05:12,5
3875,500,"Secret of NIMH, The",2139,,2026-03-24 16:54:43,10
3876,500,Rush Hour,2273,2273.0,2026-01-18 19:43:35,2
3877,501,Now You See Me,102903,,2026-06-06 03:51:54,6
3878,501,"Silence of the Lambs, The",593,593.0,2026-02-23 22:58:26,2
3879,501,Spider-Man,5349,,2026-01-14 22:39:29,10
3880,502,Cloud Atlas,97752,97752.0,2026-08-29 13:43:33,1
3881,502,Stargate,316,,2026-02-03 02:01:49,7
3882,502,Inspector Gadget,2720,,2026-07-24 12:37:37,3
3883,502,No Country for Old Men,55820,55820.0,2026-02-04 20:06:40,5
3884,502,"Girl Next Door, The",7346,7346.0,2026-05-04 05:58:17,2
3885,502,Bill & Ted's Excellent Adventure,4571,,2025-12-13 21:19:08,5
3886,503,Die Hard: With a Vengeance,165,,2026-08-13 05:11:36,4
3887,503,"Good, the Bad and the Ugly, The",1201,,2026-09-05 03:07:43,3
3888,503,G.I. Jane,1586,,2026-03-17 08:36:44,6
3889,503,Willy Wonka & the Chocolate Factory,1073,1073.0,2026-03-03 14:32:30,3
3890,503,"Shawshank Redemption, The",318,318.0,2026-07-20 05:05:25,1
3891,503,"Fearless Hyena, The",98499,,2026-05-22 13:46:50,10
3892,503,"O Brother, Where Art Thou?",4027,4027.0,2026-05-01 16:02:48,6
3893,503,Dragonheart,653,653.0,2026-03-06 09:45:29,3
3894,503,Donnie Darko,4878,,2025-12-25 02:59:15,7
3895,503,24 Hour Party People,5508,5508.0,2025-11-01 20:37:05,8
3896,503,Erin Brockovich,3408,,2025-10-14 15:38:58,10
3897,503,Ocean's Eleven,4963,,2026-09-06 14:59:46,10
3898,503,Hard Rain,1752,1752.0,2026-05-27 04:45:34,4
3899,504,Independence Day,780,,2026-03-08 22:33:21,4
3900,505,Risky Business,2915,2915.0,2026-02-18 19:30:41,2
3901,505,Lady and the Tramp,2080,2080.0,2025-11-11 15:22:40,1
3902,505,How to Train Your Dragon,76093,,2026-07-02 06:43:25,6
3903,505,Victor/Victoria,1081,1081.0,2025-11-17 09:10:45,6
3904,505,Mondays in the Sun,6571,6571.0,2026-06-14 05:25:45,2
3905,506,Field of Dreams,1302,1302.0,2026-04-05 12:41:14,1
3906,506,Men in Black II,5459,,2026-01-24 13:13:19,8
3907,506,Akira,1274,1274.0,2026-01-23 22:00:52,2
3908,506,"Fistful of Dollars, A",2951,2951.0,2026-08-29 22:49:50,8
3909,506,"American Werewolf in London, An",1321,,2026-09-07 14:11:47,8
3910,506,Amadeus,1225,,2026-03-13 02:31:06,10
3911,506,Frailty,5294,5294.0,2025-12-14 12:55:42,3
3912,507,Pitch Black,3300,3300.0,2025-09-17 08:21:27,6
3913,507,M,1260,1260.0,2026-08-04 22:35:23,3
3914,507,Chocolat,4014,4014.0,2025-12-15 19:16:42,3
3915,507,Monty Python's Life of Brian,1080,1080.0,2026-02-07 17:43:40,6
3916,507,Dark City,1748,,2025-11-20 12:36:30,6
3917,508,PCU,6811,6811.0,2026-02-13 12:25:20,5
3918,508,Toy Story,1,1.0,2026-01-20 00:08:03,5
3919,508,"Goonies, The",2005,,2026-07-04 07:21:00,9
3920,508,Braveheart,110,110.0,2025-11-06 04:19:39,8
3921,508,Swordfish,4344,4344.0,2026-06-13 05:42:36,7
3922,508,Traffic,4034,,2025-09-17 05:56:40,5
3923,508,"Godfather: Part II, The",1221,,2025-11-19 23:00:30,10
3924,508,"Bourne Identity, The",5418,5418.0,2026-05-03 13:54:27,7
3925,508,Star Trek: First Contact,1356,1356.0,2025-12-02 12:39:06,7
3926,508,Star Wars: Episode V - The Empire Strikes Back,1196,,2025-09-23 12:27:02,7
3927,508,Psycho,1219,1219.0,2026-03-14 02:16:20,3
3928,509,Donnie Darko,4878,4878.0,2025-12-18 05:07:25,10
3929,509,Crazy/Beautiful,4372,4372.0,2026-07-07 03:01:08,2
3930,509,Terminator 3: Rise of the Machines,6537,,2026-01-28 23:05:23,6
3931,509,"Thomas Crown Affair, The",2764,,2025-11-23 15:06:09,5
3932,509,Rob Roy,151,,2026-02-10 06:46:29,9
3933,509,Jaws 2,1388,1388.0,2026-08-15 13:30:03,6
3934,510,Another Stakeout,415,415.0,2025-09-08 15:04:47,4
3935,510,Airheads,413,413.0,2026-01-24 13:32:01,4
3936,510,Django Unchained,99114,,2025-09-26 00:20:14,5
3937,510,The Butterfly Effect,7254,7254.0,2026-02-09 10:54:42,5
3938,511,"Secret Garden, The",531,,2026-02-21 05:42:56,9
3939,511,Memento,4226,,2026-02-16 18:27:30,5
3940,511,House of Flying Daggers,8983,8983.0,2026-02-03 19:32:23,1
3941,511,Basic Instinct,1092,1092.0,2026-04-03 23:56:59,5
3942,511,"Legally Blonde 2: Red, White & Blonde",6535,6535.0,2026-08-13 02:40:32,3
3943,511,Jason's Lyric,391,,2025-09-20 05:33:34,6
3944,511,Schindler's List,527,,2026-02-14 21:10:08,4
3945,511,Beauty and the Beast,595,595.0,2026-02-03 22:00:38,2
3946,511,Dances with Wolves,590,,2025-12-10 22:28:06,2
3947,511,Next Stop Wonderland,2171,,2026-07-13 08:42:42,10
3948,512,Saving Private Ryan,2028,2028.0,2026-03-11 21:31:08,4
3949,512,Addams Family Values,410,410.0,2026-01-31 18:55:03,9
3950,512,"Dark Knight, The",58559,58559.0,2025-11-10 09:38:38,1
3951,512,Whiplash,112552,112552.0,2026-01-19 06:40:03,3
3952,512,Clueless,39,39.0,2026-07-20 21:26:48,7
3953,512,Super 8,87306,,2025-11-02 02:57:20,8
3954,512,"Incredibles, The",8961,8961.0,2026-06-22 03:32:23,2
3955,512,Harriet the Spy,801,801.0,2026-04-12 03:21:37,3
3956,512,42nd Street,7080,7080.0,2026-08-04 06:37:11,1
3957,512,"Clockwork Orange, A",1206,,2026-04-09 07:21:22,1
3958,512,Intouchables,92259,92259.0,2026-02-10 05:29:42,6
3959,512,Mighty Joe Young,2429,2429.0,2025-10-20 10:55:17,4
3960,513,17 Again,68135,,2026-02-14 17:09:37,4
3961,513,Saving Private Ryan,2028,2028.0,2025-11-17 22:00:57,1
3962,513,Dead Man Walking,36,,2026-05-02 17:51:28,10
3963,513,Chill Factor,2835,2835.0,2026-03-08 06:56:14,4
3964,513,"Texas Chainsaw Massacre, The",2459,2459.0,2025-09-15 02:02:52,2
3965,513,Fargo,608,,2026-06-16 20:04:11,6
3966,513,"Fugitive, The",457,,2026-07-18 11:05:09,10
3967,513,Brassed Off,1542,1542.0,2026-07-14 22:27:04,8
3968,513,Idle Hands,2606,,2025-09-16 08:52:42,2
3969,513,"Net, The",185,,2026-01-29 05:40:15,5
3970,513,Total Recall,2916,,2026-06-27 02:32:19,9
3971,513,"Nutty Professor, The",2136,,2025-12-03 19:06:45,10
3972,513,Mary Shelley's Frankenstein,273,,2026-04-26 13:46:20,9
3973,513,"Shawshank Redemption, The",318,,2026-05-18 18:59:27,7
3974,514,"Farmer's Daughter, The",8611,8611.0,2025-11-25 21:36:27,5
3975,514,"Village, The",8783,,2026-08-05 03:43:22,1
3976,514,"Flamingo Kid, The",3308,3308.0,2025-10-17 02:11:35,2
3977,515,Forrest Gump,356,,2026-07-06 10:57:01,4
3978,515,Repo Man,1965,,2026-08-28 09:50:50,4
3979,515,Jurassic Park,480,480.0,2026-08-13 16:32:50,1
3980,515,"Adventures of Buckaroo Banzai Across the 8th Dimension, The",3070,3070.0,2026-07-13 20:50:00,2
3981,515,Alice in Wonderland,74789,,2026-07-21 17:03:27,6
3982,515,Everyone Says I Love You,1057,1057.0,2026-02-21 06:17:49,3
3983,515,Mission: Impossible II,3623,,2026-05-14 15:40:14,3
3984,515,My Cousin Vinny,2302,2302.0,2026-06-30 14:06:12,3
3985,516,Dragonheart,653,653.0,2026-02-07 06:51:23,7
3986,516,"Dark Crystal, The",2140,,2026-09-06 14:19:57,8
3987,517,Reservoir Dogs,1089,1089.0,2025-11-24 20:32:25,2
3988,517,"Secret Garden, The",531,531.0,2026-05-27 06:55:57,7
3989,517,"Others, The",4720,,2026-08-31 22:50:25,9
3990,517,Sherlock Holmes: A Game of Shadows,91542,91542.0,2026-01-02 04:31:17,5
3991,518,"Lord of the Rings: The Fellowship of the Ring, The",4993,,2026-06-17 00:46:58,6
3992,518,Boys on the Side,218,218.0,2025-09-25 04:19:25,3
3993,518,Talladega Nights: The Ballad of Ricky Bobby,46970,,2025-10-15 15:22:30,10
3994,518,Moulin Rouge,4308,,2025-12-25 20:46:37,7
3995,518,"Way of the Gun, The",3896,3896.0,2025-10-29 15:04:55,1
3996,518,"Jungle Book, The",2078,2078.0,2026-05-06 00:25:51,5
3997,518,Beauty and the Beast,595,595.0,2026-04-21 20:12:02,3
3998,519,St. Elmo's Fire,2146,2146.0,2026-06-16 03:17:19,4
3999,519,Looper,96610,,2026-07-01 13:15:45,7
4000,519,"40-Year-Old Virgin, The",35836,,2026-09-07 06:21:45,10
4001,519,Dawn of the Planet of the Apes,112623,112623.0,2026-04-25 09:30:50,3
4002,519,"Terminator, The",1240,1240.0,2026-08-03 08:56:54,5
4003,519,X-Men Origins: Wolverine,68319,,2026-05-10 13:02:48,4
4004,519,Wild Things,1805,,2026-06-20 13:05:31,10
4005,519,Batman,592,,2025-10-07 06:26:46,9
4006,519,Bill & Ted's Excellent Adventure,4571,,2026-06-20 05:40:56,7
4007,519,Beowulf,55995,55995.0,2025-12-27 10:00:49,3
4008,519,Cold Fever,649,649.0,2026-08-03 07:56:52,3
4009,520,Transporter 2,36519,,2026-03-29 08:45:25,5
4010,520,"Lord of the Rings: The Two Towers, The",5952,5952.0,2025-09-21 16:49:43,2
4011,520,Chariots of Fire,1957,1957.0,2026-01-05 06:02:09,8
4012,520,Best in Show,3911,3911.0,2026-03-29 19:25:23,1
4013,521,Stargate,316,,2026-02-27 16:36:41,8
4014,521,"Big Lebowski, The",1732,,2026-05-04 08:42:47,3
4015,521,Inception,79132,79132.0,2026-02-24 01:52:14,2
4016,521,Kill Bill: Vol. 2,7438,,2026-01-10 03:10:17,7
4017,521,Dave,440,440.0,2025-11-07 17:34:48,10
4018,521,Big Daddy,2694,2694.0,2026-05-02 05:41:31,4
4019,521,"World Is Not Enough, The",3082,3082.0,2026-03-30 02:17:39,3
4020,521,Iron Man,59315,59315.0,2026-06-26 09:36:24,7
4021,521,Love Actually,6942,,2026-02-17 03:57:00,4
4022,521,"Mummy Returns, The",4270,,2026-05-25 00:42:44,5
4023,522,Ferris Bueller's Day Off,2918,2918.0,2025-12-24 23:05:47,5
4024,522,"Clockwork Orange, A",1206,1206.0,2026-08-31 02:28:08,10
4025,522,Crimson Tide,161,161.0,2026-09-01 18:58:46,10
4026,522,Fight Club,2959,,2026-01-31 12:34:31,5
4027,522,Five Easy Pieces,3201,3201.0,2026-04-19 15:58:20,1
4028,523,Taxi Driver,111,111.0,2025-12-06 16:02:31,3
4029,523,Mud,102194,102194.0,2026-06-01 20:47:15,4
4030,523,Fight Club,2959,,2026-08-18 05:05:38,10
4031,523,"New York, I Love You",71823,,2026-07-20 08:21:38,5
4032,523,"Bourne Identity, The",5418,5418.0,2026-09-01 17:49:02,4
4033,523,21,58803,,2025-10-09 11:28:59,8
4034,523,Lucy,111360,111360.0,2026-08-06 04:14:13,6
4035,524,16 Blocks,43936,43936.0,2025-10-21 02:04:08,4
4036,525,Jurassic Park,480,,2025-11-08 10:15:32,6
4037,525,Flight of the Navigator,2046,2046.0,2025-10-04 02:08:23,8
4038,525,Something to Talk About,195,,2026-07-08 17:35:58,4
4039,525,Dark City,1748,1748.0,2026-02-09 09:40:16,6
4040,525,"Shawshank Redemption, The",318,,2026-05-30 21:46:59,3
4041,525,Monty Python and the Holy Grail,1136,,2026-02-14 11:02:45,5
4042,525,Armageddon,1917,,2025-11-22 16:39:52,6
4043,525,"Fifth Element, The",1527,1527.0,2025-11-16 03:07:18,2
4044,525,"Killing Fields, The",1299,1299.0,2025-12-22 18:47:14,1
4045,525,Heavenly Creatures,247,247.0,2025-10-13 04:22:34,10
4046,526,Invasion of the Body Snatchers,2664,2664.0,2025-12-21 00:36:07,2
4047,526,"Truman Show, The",1682,1682.0,2026-04-29 18:00:49,2
4048,526,Léon: The Professional,293,,2026-01-03 19:40:35,8
4049,526,Grosse Pointe Blank,1500,,2025-12-11 03:09:22,9
4050,526,Stigmata,2840,2840.0,2026-03-03 01:14:13,1
4051,526,Snakes on a Plane,46965,,2026-08-05 20:45:59,8
4052,526,Presumed Innocent,7018,7018.0,2026-05-17 10:32:18,8
4053,526,Saving Private Ryan,2028,,2026-09-03 09:44:37,10
4054,526,Twelve Monkeys,32,,2026-08-01 13:24:35,9
4055,526,Billy Elliot,3967,3967.0,2025-12-27 21:30:02,2
4056,526,"Jewel of the Nile, The",2405,,2026-03-14 22:35:09,1
4057,526,"Nightmare on Elm Street 3: Dream Warriors, A",1970,,2025-12-21 17:30:43,5
4058,526,"King's Speech, The",81845,,2026-05-14 19:38:02,10
4059,527,"Holiday, The",49286,49286.0,2025-09-15 04:27:34,3
4060,527,From Dusk Till Dawn,70,,2026-08-06 05:23:50,9
4061,527,Masterminds,162478,162478.0,2025-10-21 05:34:33,2
4062,527,Courage Under Fire,647,647.0,2026-06-03 02:10:03,1
4063,528,Mary Poppins,1028,,2026-02-21 14:23:19,2
4064,528,"Godfather, The",858,858.0,2026-05-19 10:31:26,4
4065,528,V for Vendetta,44191,44191.0,2026-03-27 01:25:55,6
4066,528,Hero,7090,,2026-02-14 04:26:53,7
4067,528,"Lord of the Rings: The Return of the King, The",7153,7153.0,2026-07-27 02:38:18,5
4068,528,House of Flying Daggers,8983,,2025-11-11 05:49:34,10
4069,528,Clockers,159,,2026-01-21 01:46:17,3
4070,528,Hot Tub Time Machine,76077,76077.0,2026-01-18 10:08:31,5
4071,529,The Intern,140110,,2026-07-26 06:17:19,10
4072,530,"Monsters, Inc.",4886,,2026-04-22 07:06:29,4
4073,530,Lethal Weapon 2,2001,2001.0,2026-05-22 12:06:37,2
4074,530,Twelve Monkeys,32,32.0,2025-11-25 22:48:47,2
4075,530,Sabrina,915,915.0,2026-08-13 15:34:39,1
4076,530,Mrs. Doubtfire,500,500.0,2026-08-26 04:33:01,5
4077,530,Sneakers,1396,,2026-03-25 06:46:14,10
4078,530,"I, Robot",8644,8644.0,2026-08-06 11:45:11,4
4079,530,What Lies Beneath,3798,3798.0,2026-08-07 01:44:54,5
4080,530,Mean Girls,7451,,2026-09-06 15:45:28,10
4081,530,Jurassic Park,480,480.0,2025-12-27 21:11:08,7
4082,530,Grease,1380,,2026-06-09 03:10:59,5
4083,530,Manderlay,39869,,2025-10-11 13:26:27,2
4084,530,Tenacious D in The Pick of Destiny,49396,49396.0,2026-04-26 00:16:08,3
4085,530,Jerry Maguire,1393,,2025-10-09 08:21:11,4
4086,531,"Silence of the Lambs, The",593,593.0,2026-04-18 14:47:57,2
4087,532,Wyatt Earp,383,383.0,2026-06-01 22:54:07,4
4088,532,"Jewel of the Nile, The",2405,2405.0,2026-07-09 15:49:55,5
4089,532,"Dark Crystal, The",2140,2140.0,2025-11-11 07:14:22,1
4090,532,"Hunt for Red October, The",1610,,2025-11-23 14:19:57,6
4091,532,Easy Rider,3168,3168.0,2026-08-15 04:19:32,7
4092,532,"Patriot, The",3753,3753.0,2026-02-23 01:14:21,3
4093,532,"Matrix, The",2571,2571.0,2025-12-06 05:24:27,3
4094,533,Cloudy with a Chance of Meatballs,71264,71264.0,2026-02-19 16:33:37,1
4095,533,"Skeleton Key, The",34532,,2025-12-31 02:08:06,10
4096,533,Die Hard,1036,,2026-07-10 09:35:46,8
4097,533,Emma,838,838.0,2025-11-20 22:42:35,4
4098,533,There Will Be Blood,56782,56782.0,2026-02-28 06:00:46,7
4099,533,Gone in 60 Seconds,3717,,2026-05-06 03:38:09,4
4100,533,Wait Until Dark,6639,,2026-08-02 04:52:49,5
4101,533,Watchmen,60684,,2025-11-30 18:10:05,9
4102,533,Sabrina,7,7.0,2026-04-11 23:54:15,3
4103,533,Runaway Bride,2724,,2026-08-15 04:44:09,10
4104,533,Wind River,175569,175569.0,2026-02-23 19:23:44,1
4105,533,Pi,1921,,2025-09-29 03:54:50,7
4106,534,Logan,168252,168252.0,2026-02-20 05:18:51,3
4107,534,Underworld,6754,6754.0,2025-12-27 23:23:09,3
4108,534,Guardians of the Galaxy,112852,,2026-09-08 13:00:57,7
4109,534,"Faculty, The",2428,2428.0,2026-07-26 04:57:53,4
4110,534,"Cider House Rules, The",3148,,2026-06-23 06:49:24,8
4111,534,Day of Wrath,25898,25898.0,2026-08-30 13:46:53,4
4112,534,Cocoon,2407,,2026-06-04 07:03:40,4
4113,534,Independence Day,780,780.0,2026-09-07 14:43:24,5
4114,534,"Sex, Lies, and Videotape",1186,,2025-12-12 01:55:03,7
4115,534,"Island of Dr. Moreau, The",880,880.0,2026-03-07 19:25:32,2
4116,534,Isle of Dogs,183897,,2026-05-31 05:49:09,10
4117,534,Forrest Gump,356,,2026-02-09 03:21:13,7
4118,534,Pirates of the Caribbean: At World's End,53125,53125.0,2025-09-10 18:01:11,9
4119,535,Traffic,4034,4034.0,2026-01-16 17:06:18,6
4120,535,Stop! Or My Mom Will Shoot,3268,,2025-12-24 08:18:42,8
4121,535,Vampire in Brooklyn,93,93.0,2026-07-24 08:29:23,6
4122,535,Star Wars: Episode VII - The Force Awakens,122886,,2026-01-31 03:09:56,10
4123,535,Kingdom of Heaven,33162,,2026-07-25 11:43:53,8
4124,535,Zero Effect,1845,1845.0,2026-05-09 12:40:18,6
4125,535,American Pie 2,4718,4718.0,2026-09-02 22:50:28,1
4126,535,"Family Stone, The",41573,41573.0,2026-04-21 01:27:55,1
4127,535,Jurassic Park,480,,2026-06-21 13:36:04,4
4128,535,House of Cards,6998,,2026-05-28 23:39:33,5
4129,536,Star Wars: Episode I - The Phantom Menace,2628,2628.0,2026-05-09 00:44:06,1
4130,536,Cure,4645,4645.0,2025-12-15 18:29:27,9
4131,536,Aladdin,588,588.0,2026-02-09 18:19:49,1
4132,536,"Monsters, Inc.",4886,4886.0,2026-07-11 16:42:14,1
4133,537,Angels in the Outfield,1021,1021.0,2025-09-14 09:42:51,4
4134,537,In Cold Blood,6852,,2026-05-04 05:13:51,7
4135,537,"Grand Budapest Hotel, The",109374,109374.0,2025-10-28 15:45:04,1
4136,537,Atlantic City,2130,2130.0,2026-03-11 17:43:53,5
4137,537,Analyze This,2539,,2025-12-26 19:42:22,9
4138,537,"Full Monty, The",1641,1641.0,2026-06-11 03:31:31,3
4139,537,"Road Warrior, The",3703,3703.0,2026-02-25 00:27:29,7
4140,537,Hoop Dreams,246,,2025-09-12 06:52:07,10
4141,537,"Adventures of Priscilla, Queen of the Desert, The",345,,2025-12-09 12:52:34,10
4142,538,Table 19,170401,170401.0,2026-05-18 14:29:17,4
4143,538,Romancing the Stone,2406,,2026-02-23 17:07:03,5
4144,538,State of Play,68159,68159.0,2026-08-06 07:45:39,10
4145,539,Zack and Miri Make a Porno,62434,,2026-02-28 11:17:19,7
4146,539,Night at the Museum,46972,46972.0,2025-12-04 21:40:50,7
4147,539,Operation Dumbo Drop,688,,2026-05-21 22:31:00,10
4148,539,Schizopolis,1546,,2026-06-03 13:43:19,8
4149,539,Galaxy Quest,3175,,2026-04-16 08:21:24,9
4150,539,Léon: The Professional,293,,2026-06-14 12:01:16,7
4151,539,Back to the Future Part III,2012,,2026-02-28 02:19:08,5
4152,539,Pleasantville,2321,,2026-03-08 08:15:24,10
4153,539,Star Trek: Generations,329,329.0,2026-03-19 21:31:17,1
4154,539,Shrek 2,8360,,2025-11-11 14:53:21,4
4155,539,L.A. Confidential,1617,,2026-01-15 02:19:35,8
4156,540,Star Trek: Nemesis,5944,,2026-05-31 18:57:29,3
4157,540,Death Proof,53519,,2026-07-21 18:13:22,6
4158,541,Barton Fink,6440,6440.0,2026-01-06 04:05:41,2
4159,541,Dances with Wolves,590,,2026-03-11 11:40:11,7
4160,541,Sherlock Holmes,73017,73017.0,2026-01-06 03:02:28,5
4161,541,Gran Torino,64614,64614.0,2026-02-23 15:33:50,8
4162,542,Star Wars: Episode V - The Empire Strikes Back,1196,1196.0,2026-01-04 21:54:47,2
4163,542,Roger & Me,2064,,2026-02-19 21:26:51,4
4164,542,Rocky IV,2411,2411.0,2026-08-22 02:44:58,2
4165,542,Paul,84772,84772.0,2026-09-07 04:29:21,5
4166,542,Schindler's List,527,527.0,2025-10-19 11:58:50,8
4167,542,"Replacements, The",3861,3861.0,2026-05-31 06:14:23,6
4168,542,"Emperor's New Groove, The",4016,,2025-11-02 21:33:05,6
4169,542,"Thing, The",2288,2288.0,2025-12-28 11:29:09,4
4170,542,"Lord of the Rings: The Two Towers, The",5952,5952.0,2025-12-02 12:23:11,2
4171,542,The Boy Next Door,128592,,2025-12-08 19:18:08,8
4172,543,U-571,3555,3555.0,2026-04-09 17:51:47,6
4173,543,Ice Age,5218,,2026-04-08 04:12:44,7
4174,543,Intolerable Cruelty,6873,,2026-01-13 15:06:11,10
4175,543,Martha Marcy May Marlene,90374,,2026-02-05 18:02:01,10
4176,543,"Matrix, The",2571,2571.0,2025-11-30 08:43:34,3
4177,543,Generation P,89898,,2026-04-24 05:30:33,10
4178,543,Spellbound,931,931.0,2026-04-12 19:12:16,9
4179,544,"Social Network, The",80463,80463.0,2026-03-03 19:17:08,2
4180,544,Sixteen Candles,2144,2144.0,2026-09-04 06:22:48,2
4181,544,Harry Potter and the Goblet of Fire,40815,40815.0,2025-10-17 21:50:34,6
4182,544,"Bridge Too Far, A",7980,7980.0,2026-03-23 08:40:44,6
4183,544,"Insider, The",3006,,2026-03-05 14:25:30,8
4184,544,Misery,3499,,2026-02-23 20:52:23,6
4185,544,Monty Python and the Holy Grail,1136,,2026-04-05 11:53:31,3
4186,544,Citizen Kane,923,,2026-08-09 03:18:02,7
4187,544,Deep Impact,1876,1876.0,2025-11-21 02:17:25,3
4188,544,Honey,7142,,2025-12-31 23:19:36,1
4189,544,"Chronicles of Narnia: The Lion, the Witch and the Wardrobe, The",41566,41566.0,2025-09-10 06:31:37,5
4190,545,Cop Land,1589,,2026-07-15 17:21:07,7
4191,545,Housesitter,6999,6999.0,2026-09-08 06:59:23,7
4192,545,Beetlejuice,2174,2174.0,2025-11-20 13:50:16,4
4193,545,Chicken Run,3751,,2026-03-26 00:14:39,10
4194,545,Citizen Kane,923,923.0,2026-01-12 05:52:24,3
4195,545,"Dark Knight Rises, The",91529,91529.0,2026-06-20 16:41:46,2
4196,545,"Gods Must Be Crazy, The",2150,,2026-01-04 08:50:03,8
4197,545,"Lost World: Jurassic Park, The",1544,1544.0,2026-03-23 01:56:03,2
4198,546,Tombstone,553,553.0,2026-06-25 22:15:22,3
4199,546,Bridesmaids,86833,86833.0,2026-01-18 21:31:12,4
4200,546,American Psycho,3535,,2026-08-23 06:08:53,9
4201,546,Happy Gilmore,104,104.0,2026-04-12 05:49:24,1
4202,546,Lord of Illusions,177,177.0,2025-12-25 07:28:37,2
4203,546,Rent,40826,40826.0,2026-02-25 03:11:43,3
4204,547,Evolution,4343,,2026-04-08 10:03:01,9
4205,547,Ocean's Twelve,8984,,2026-07-04 23:23:31,10
4206,547,Kiss Me Deadly,4426,4426.0,2026-08-17 00:13:33,3
4207,547,Boogie Nights,1673,1673.0,2025-10-12 18:23:33,1
4208,547,"Salton Sea, The",5329,5329.0,2025-11-12 07:58:07,5
4209,548,Office Romance,133712,,2026-08-19 22:56:02,8
4210,548,Gangs of New York,5956,5956.0,2025-12-09 05:51:32,2
4211,549,Crocodile Dundee II,2471,,2025-10-21 11:10:29,10
4212,550,Random Harvest,25886,25886.0,2026-08-30 08:29:54,4
4213,550,Clerks II,45728,45728.0,2025-09-14 20:45:36,9
4214,550,Good Will Hunting,1704,,2025-09-11 07:13:36,8
4215,550,Sin City,32587,32587.0,2026-05-20 20:53:07,4
4216,551,Stranger than Fiction,46976,,2026-03-23 13:58:42,1
4217,551,Men in Black,1580,1580.0,2026-06-20 06:04:41,3
4218,551,Requiem for a Dream,3949,3949.0,2025-12-02 00:56:51,3
4219,551,"South Park: Bigger, Longer and Uncut",2700,2700.0,2025-11-12 17:29:49,2
4220,551,Liar Liar,1485,1485.0,2025-09-23 07:43:12,2
4221,551,When a Man Loves a Woman,381,,2026-01-25 22:30:12,10
4222,552,Michael Clayton,55276,,2026-07-04 21:50:36,5
4223,552,Entrapment,2605,2605.0,2026-07-15 17:04:39,10
4224,553,"Mummy, The",2617,2617.0,2026-04-30 02:30:46,9
4225,554,Lemony Snicket's A Series of Unfortunate Events,27706,27706.0,2026-02-01 10:50:19,9
4226,555,King Kong,2366,2366.0,2026-08-29 04:56:12,7
4227,556,Wallace & Gromit in The Curse of the Were-Rabbit,38038,38038.0,2025-10-04 06:46:11,8
4228,556,Leaving Las Vegas,25,,2025-12-31 19:36:56,7
4229,556,300,51662,,2025-12-26 03:52:43,10
4230,556,Ghosts of Mars,4735,4735.0,2025-10-11 02:16:17,3
4231,556,Wallace & Gromit in The Curse of the Were-Rabbit,38038,38038.0,2025-11-02 22:06:22,4
4232,556,"10,000 BC",58293,58293.0,2026-03-06 00:30:27,5
4233,556,"Treasure of the Sierra Madre, The",1254,1254.0,2025-09-28 00:57:51,2
